time,source,target,st,tt,t,id
254020,55,77,PC*,PC*,12/03/2011 16:30,1059
254040,66,110,PC,PC,12/03/2011 16:30,157
254060,66,110,PC,PC,12/03/2011 16:30,157
254060,88,125,PC,PC,12/03/2011 16:30,1018
254060,94,44,PC*,PC*,12/03/2011 16:30,41
254080,85,22,PSI*,PSI*,12/03/2011 16:30,139
254080,66,110,PC,PC,12/03/2011 16:30,157
254100,66,110,PC,PC,12/03/2011 16:30,157
254120,66,110,PC,PC,12/03/2011 16:30,157
254120,49,37,PC,PC,12/03/2011 16:30,143
254140,66,110,PC,PC,12/03/2011 16:30,157
254140,49,37,PC,PC,12/03/2011 16:30,143
254160,28,56,PC,PC,12/03/2011 16:30,110
254160,66,110,PC,PC,12/03/2011 16:30,157
254180,85,22,PSI*,PSI*,12/03/2011 16:30,139
254180,66,110,PC,PC,12/03/2011 16:30,157
254200,66,110,PC,PC,12/03/2011 16:30,157
254200,53,14,PSI*,PSI*,12/03/2011 16:30,754
254220,66,110,PC,PC,12/03/2011 16:30,157
254240,66,110,PC,PC,12/03/2011 16:30,157
254260,56,100,PC,PC,12/03/2011 16:30,458
254260,66,110,PC,PC,12/03/2011 16:30,157
254260,28,100,PC,PC,12/03/2011 16:30,30
254260,75,110,PC,PC,12/03/2011 16:30,1303
254280,66,110,PC,PC,12/03/2011 16:30,157
254300,56,100,PC,PC,12/03/2011 16:30,458
254300,28,100,PC,PC,12/03/2011 16:30,30
254380,75,110,PC,PC,12/03/2011 16:30,1303
254400,81,75,PC,PC,12/03/2011 16:30,1259
254420,85,22,PSI*,PSI*,12/03/2011 16:30,139
254420,81,75,PC,PC,12/03/2011 16:30,1259
254440,81,75,PC,PC,12/03/2011 16:30,1259
254440,41,5,PSI*,PSI*,12/03/2011 16:30,1005
254460,85,22,PSI*,PSI*,12/03/2011 16:30,139
254460,81,75,PC,PC,12/03/2011 16:30,1259
254460,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254480,85,22,PSI*,PSI*,12/03/2011 16:30,139
254480,81,75,PC,PC,12/03/2011 16:30,1259
254480,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254480,41,5,PSI*,PSI*,12/03/2011 16:30,1005
254500,85,22,PSI*,PSI*,12/03/2011 16:30,139
254500,81,75,PC,PC,12/03/2011 16:30,1259
254500,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254520,85,22,PSI*,PSI*,12/03/2011 16:30,139
254520,81,75,PC,PC,12/03/2011 16:30,1259
254520,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254520,41,5,PSI*,PSI*,12/03/2011 16:30,1005
254540,85,22,PSI*,PSI*,12/03/2011 16:30,139
254540,81,75,PC,PC,12/03/2011 16:30,1259
254560,85,22,PSI*,PSI*,12/03/2011 16:30,139
254560,81,75,PC,PC,12/03/2011 16:30,1259
254580,56,100,PC,PC,12/03/2011 16:30,458
254580,85,22,PSI*,PSI*,12/03/2011 16:30,139
254580,81,75,PC,PC,12/03/2011 16:30,1259
254600,85,22,PSI*,PSI*,12/03/2011 16:30,139
254600,81,75,PC,PC,12/03/2011 16:30,1259
254600,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254620,81,75,PC,PC,12/03/2011 16:30,1259
254620,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254640,85,22,PSI*,PSI*,12/03/2011 16:30,139
254640,81,75,PC,PC,12/03/2011 16:30,1259
254640,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254660,85,22,PSI*,PSI*,12/03/2011 16:30,139
254660,81,75,PC,PC,12/03/2011 16:30,1259
254660,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254680,56,100,PC,PC,12/03/2011 16:30,458
254680,85,22,PSI*,PSI*,12/03/2011 16:30,139
254680,81,75,PC,PC,12/03/2011 16:30,1259
254680,115,61,PSI*,PSI*,12/03/2011 16:30,1297
254700,85,22,PSI*,PSI*,12/03/2011 16:30,139
254700,81,75,PC,PC,12/03/2011 16:30,1259
254720,85,22,PSI*,PSI*,12/03/2011 16:30,139
254720,81,75,PC,PC,12/03/2011 16:30,1259
254740,85,22,PSI*,PSI*,12/03/2011 16:30,139
254740,81,75,PC,PC,12/03/2011 16:30,1259
254740,49,37,PC,PC,12/03/2011 16:30,143
254760,81,75,PC,PC,12/03/2011 16:30,1259
254780,81,75,PC,PC,12/03/2011 16:30,1259
254800,81,75,PC,PC,12/03/2011 16:30,1259
254820,81,75,PC,PC,12/03/2011 16:30,1259
254840,81,75,PC,PC,12/03/2011 16:30,1259
254860,40,83,PC*,PC*,12/03/2011 16:30,865
254860,85,22,PSI*,PSI*,12/03/2011 16:30,139
254860,81,75,PC,PC,12/03/2011 16:30,1259
254860,28,100,PC,PC,12/03/2011 16:30,30
254860,109,83,PC*,PC*,12/03/2011 16:30,1447
254880,85,22,PSI*,PSI*,12/03/2011 16:30,139
254880,66,110,PC,PC,12/03/2011 16:30,157
254880,81,75,PC,PC,12/03/2011 16:30,1259
254880,28,100,PC,PC,12/03/2011 16:30,30
254900,85,22,PSI*,PSI*,12/03/2011 16:30,139
254900,81,75,PC,PC,12/03/2011 16:30,1259
254900,28,100,PC,PC,12/03/2011 16:30,30
254920,81,75,PC,PC,12/03/2011 16:30,1259
254920,28,100,PC,PC,12/03/2011 16:30,30
254940,81,75,PC,PC,12/03/2011 16:30,1259
254940,28,100,PC,PC,12/03/2011 16:30,30
254960,85,22,PSI*,PSI*,12/03/2011 16:30,139
254960,66,110,PC,PC,12/03/2011 16:30,157
254960,81,75,PC,PC,12/03/2011 16:30,1259
254960,28,100,PC,PC,12/03/2011 16:30,30
254980,81,75,PC,PC,12/03/2011 16:30,1259
254980,28,100,PC,PC,12/03/2011 16:30,30
254980,20,5,PSI*,PSI*,12/03/2011 16:30,849
255000,81,75,PC,PC,12/03/2011 16:30,1259
255000,28,100,PC,PC,12/03/2011 16:30,30
255020,81,75,PC,PC,12/03/2011 16:30,1259
255020,28,100,PC,PC,12/03/2011 16:30,30
255040,81,75,PC,PC,12/03/2011 16:30,1259
255040,28,100,PC,PC,12/03/2011 16:30,30
255060,81,75,PC,PC,12/03/2011 16:30,1259
255080,85,22,PSI*,PSI*,12/03/2011 16:30,139
255080,81,75,PC,PC,12/03/2011 16:30,1259
255080,28,100,PC,PC,12/03/2011 16:30,30
255100,81,75,PC,PC,12/03/2011 16:30,1259
255100,28,100,PC,PC,12/03/2011 16:30,30
255100,88,125,PC,PC,12/03/2011 16:30,1018
255120,81,75,PC,PC,12/03/2011 16:30,1259
255120,28,100,PC,PC,12/03/2011 16:30,30
255120,88,125,PC,PC,12/03/2011 16:30,1018
255140,81,75,PC,PC,12/03/2011 16:30,1259
255140,28,100,PC,PC,12/03/2011 16:30,30
255160,81,75,PC,PC,12/03/2011 16:30,1259
255160,28,100,PC,PC,12/03/2011 16:30,30
255180,85,22,PSI*,PSI*,12/03/2011 16:30,139
255180,100,112,PC,teacher,12/03/2011 16:30,1448
255180,81,75,PC,PC,12/03/2011 16:30,1259
255180,28,100,PC,PC,12/03/2011 16:30,30
255200,85,22,PSI*,PSI*,12/03/2011 16:30,139
255200,100,112,PC,teacher,12/03/2011 16:30,1448
255200,81,75,PC,PC,12/03/2011 16:30,1259
255200,28,100,PC,PC,12/03/2011 16:30,30
255220,81,75,PC,PC,12/03/2011 16:30,1259
255220,28,100,PC,PC,12/03/2011 16:30,30
255240,56,100,PC,PC,12/03/2011 16:30,458
255240,85,22,PSI*,PSI*,12/03/2011 16:30,139
255240,66,110,PC,PC,12/03/2011 16:30,157
255240,81,75,PC,PC,12/03/2011 16:30,1259
255240,28,100,PC,PC,12/03/2011 16:30,30
255260,85,22,PSI*,PSI*,12/03/2011 16:30,139
255260,81,75,PC,PC,12/03/2011 16:30,1259
255260,28,100,PC,PC,12/03/2011 16:30,30
255280,85,22,PSI*,PSI*,12/03/2011 16:30,139
255280,81,75,PC,PC,12/03/2011 16:30,1259
255280,28,100,PC,PC,12/03/2011 16:30,30
255280,88,125,PC,PC,12/03/2011 16:30,1018
255300,85,22,PSI*,PSI*,12/03/2011 16:30,139
255300,81,75,PC,PC,12/03/2011 16:30,1259
255300,28,100,PC,PC,12/03/2011 16:30,30
255320,85,22,PSI*,PSI*,12/03/2011 16:30,139
255320,81,75,PC,PC,12/03/2011 16:30,1259
255320,28,100,PC,PC,12/03/2011 16:30,30
255340,56,100,PC,PC,12/03/2011 16:30,458
255340,66,110,PC,PC,12/03/2011 16:30,157
255340,81,75,PC,PC,12/03/2011 16:30,1259
255340,28,100,PC,PC,12/03/2011 16:30,30
255360,56,100,PC,PC,12/03/2011 16:30,458
255360,85,22,PSI*,PSI*,12/03/2011 16:30,139
255360,81,75,PC,PC,12/03/2011 16:30,1259
255360,28,100,PC,PC,12/03/2011 16:30,30
255380,85,22,PSI*,PSI*,12/03/2011 16:30,139
255380,81,75,PC,PC,12/03/2011 16:30,1259
255380,28,100,PC,PC,12/03/2011 16:30,30
255400,85,22,PSI*,PSI*,12/03/2011 16:30,139
255400,81,75,PC,PC,12/03/2011 16:30,1259
255400,28,100,PC,PC,12/03/2011 16:30,30
255420,85,22,PSI*,PSI*,12/03/2011 16:30,139
255420,81,75,PC,PC,12/03/2011 16:30,1259
255420,28,100,PC,PC,12/03/2011 16:30,30
255440,66,110,PC,PC,12/03/2011 16:30,157
255440,81,75,PC,PC,12/03/2011 16:30,1259
255440,28,100,PC,PC,12/03/2011 16:30,30
255460,66,110,PC,PC,12/03/2011 16:30,157
255460,81,75,PC,PC,12/03/2011 16:30,1259
255460,28,100,PC,PC,12/03/2011 16:30,30
255480,85,22,PSI*,PSI*,12/03/2011 16:30,139
255480,81,75,PC,PC,12/03/2011 16:30,1259
255480,28,100,PC,PC,12/03/2011 16:30,30
255480,53,14,PSI*,PSI*,12/03/2011 16:30,754
255500,56,100,PC,PC,12/03/2011 16:30,458
255500,85,22,PSI*,PSI*,12/03/2011 16:30,139
255500,81,75,PC,PC,12/03/2011 16:30,1259
255500,28,100,PC,PC,12/03/2011 16:30,30
255520,85,22,PSI*,PSI*,12/03/2011 16:30,139
255520,81,75,PC,PC,12/03/2011 16:30,1259
255520,28,100,PC,PC,12/03/2011 16:30,30
255540,85,22,PSI*,PSI*,12/03/2011 16:30,139
255540,81,75,PC,PC,12/03/2011 16:30,1259
255540,28,100,PC,PC,12/03/2011 16:30,30
255560,85,22,PSI*,PSI*,12/03/2011 16:30,139
255560,81,75,PC,PC,12/03/2011 16:30,1259
255560,28,100,PC,PC,12/03/2011 16:30,30
255580,85,22,PSI*,PSI*,12/03/2011 16:30,139
255580,66,110,PC,PC,12/03/2011 16:30,157
255580,81,75,PC,PC,12/03/2011 16:30,1259
255580,28,100,PC,PC,12/03/2011 16:30,30
255600,85,22,PSI*,PSI*,12/03/2011 17:00,139
255600,122,73,PSI*,PSI*,12/03/2011 17:00,165
255600,81,75,PC,PC,12/03/2011 17:00,1259
255600,28,100,PC,PC,12/03/2011 17:00,30
255620,85,22,PSI*,PSI*,12/03/2011 17:00,139
255620,81,75,PC,PC,12/03/2011 17:00,1259
255620,28,100,PC,PC,12/03/2011 17:00,30
255640,81,75,PC,PC,12/03/2011 17:00,1259
255640,28,100,PC,PC,12/03/2011 17:00,30
255660,85,22,PSI*,PSI*,12/03/2011 17:00,139
255660,122,73,PSI*,PSI*,12/03/2011 17:00,165
255660,81,75,PC,PC,12/03/2011 17:00,1259
255660,28,100,PC,PC,12/03/2011 17:00,30
255660,20,5,PSI*,PSI*,12/03/2011 17:00,849
255680,81,75,PC,PC,12/03/2011 17:00,1259
255680,28,100,PC,PC,12/03/2011 17:00,30
255700,81,75,PC,PC,12/03/2011 17:00,1259
255700,28,100,PC,PC,12/03/2011 17:00,30
255720,66,110,PC,PC,12/03/2011 17:00,157
255720,81,75,PC,PC,12/03/2011 17:00,1259
255720,28,100,PC,PC,12/03/2011 17:00,30
255740,66,110,PC,PC,12/03/2011 17:00,157
255740,81,75,PC,PC,12/03/2011 17:00,1259
255740,28,100,PC,PC,12/03/2011 17:00,30
255760,81,75,PC,PC,12/03/2011 17:00,1259
255760,28,100,PC,PC,12/03/2011 17:00,30
255780,81,75,PC,PC,12/03/2011 17:00,1259
255780,28,100,PC,PC,12/03/2011 17:00,30
255800,81,75,PC,PC,12/03/2011 17:00,1259
255800,9,19,PSI*,PSI*,12/03/2011 17:00,197
255800,28,100,PC,PC,12/03/2011 17:00,30
255820,81,75,PC,PC,12/03/2011 17:00,1259
255820,9,19,PSI*,PSI*,12/03/2011 17:00,197
255820,28,100,PC,PC,12/03/2011 17:00,30
255840,15,110,PC,PC,12/03/2011 17:00,348
255840,81,75,PC,PC,12/03/2011 17:00,1259
255840,28,100,PC,PC,12/03/2011 17:00,30
255860,81,75,PC,PC,12/03/2011 17:00,1259
255860,28,100,PC,PC,12/03/2011 17:00,30
255880,81,75,PC,PC,12/03/2011 17:00,1259
255880,28,100,PC,PC,12/03/2011 17:00,30
255880,20,5,PSI*,PSI*,12/03/2011 17:00,849
255900,81,75,PC,PC,12/03/2011 17:00,1259
255900,9,19,PSI*,PSI*,12/03/2011 17:00,197
255900,28,100,PC,PC,12/03/2011 17:00,30
255900,20,5,PSI*,PSI*,12/03/2011 17:00,849
255920,81,75,PC,PC,12/03/2011 17:00,1259
255920,9,19,PSI*,PSI*,12/03/2011 17:00,197
255920,28,100,PC,PC,12/03/2011 17:00,30
255940,81,75,PC,PC,12/03/2011 17:00,1259
255940,28,100,PC,PC,12/03/2011 17:00,30
255960,85,22,PSI*,PSI*,12/03/2011 17:00,139
255960,81,75,PC,PC,12/03/2011 17:00,1259
255960,28,100,PC,PC,12/03/2011 17:00,30
255980,85,22,PSI*,PSI*,12/03/2011 17:00,139
255980,67,63,PC,PC,12/03/2011 17:00,149
255980,81,75,PC,PC,12/03/2011 17:00,1259
255980,28,100,PC,PC,12/03/2011 17:00,30
256000,85,22,PSI*,PSI*,12/03/2011 17:00,139
256000,67,63,PC,PC,12/03/2011 17:00,149
256000,81,75,PC,PC,12/03/2011 17:00,1259
256000,28,100,PC,PC,12/03/2011 17:00,30
256020,85,22,PSI*,PSI*,12/03/2011 17:00,139
256020,67,63,PC,PC,12/03/2011 17:00,149
256020,81,75,PC,PC,12/03/2011 17:00,1259
256020,28,100,PC,PC,12/03/2011 17:00,30
256040,85,22,PSI*,PSI*,12/03/2011 17:00,139
256040,81,75,PC,PC,12/03/2011 17:00,1259
256040,28,100,PC,PC,12/03/2011 17:00,30
256040,20,5,PSI*,PSI*,12/03/2011 17:00,849
256060,85,22,PSI*,PSI*,12/03/2011 17:00,139
256060,81,75,PC,PC,12/03/2011 17:00,1259
256060,28,100,PC,PC,12/03/2011 17:00,30
256060,88,125,PC,PC,12/03/2011 17:00,1018
256080,85,22,PSI*,PSI*,12/03/2011 17:00,139
256080,81,75,PC,PC,12/03/2011 17:00,1259
256080,28,100,PC,PC,12/03/2011 17:00,30
256100,56,100,PC,PC,12/03/2011 17:00,458
256100,85,22,PSI*,PSI*,12/03/2011 17:00,139
256100,81,75,PC,PC,12/03/2011 17:00,1259
256100,28,100,PC,PC,12/03/2011 17:00,30
256120,85,22,PSI*,PSI*,12/03/2011 17:00,139
256120,66,110,PC,PC,12/03/2011 17:00,157
256120,81,75,PC,PC,12/03/2011 17:00,1259
256120,28,100,PC,PC,12/03/2011 17:00,30
256120,88,125,PC,PC,12/03/2011 17:00,1018
256140,85,22,PSI*,PSI*,12/03/2011 17:00,139
256140,81,75,PC,PC,12/03/2011 17:00,1259
256140,28,100,PC,PC,12/03/2011 17:00,30
256160,56,100,PC,PC,12/03/2011 17:00,458
256160,85,22,PSI*,PSI*,12/03/2011 17:00,139
256160,81,75,PC,PC,12/03/2011 17:00,1259
256160,28,100,PC,PC,12/03/2011 17:00,30
256180,15,110,PC,PC,12/03/2011 17:00,348
256180,85,22,PSI*,PSI*,12/03/2011 17:00,139
256180,81,75,PC,PC,12/03/2011 17:00,1259
256180,28,100,PC,PC,12/03/2011 17:00,30
256200,85,22,PSI*,PSI*,12/03/2011 17:00,139
256200,81,75,PC,PC,12/03/2011 17:00,1259
256200,28,100,PC,PC,12/03/2011 17:00,30
256220,81,75,PC,PC,12/03/2011 17:00,1259
256220,9,19,PSI*,PSI*,12/03/2011 17:00,197
256220,28,100,PC,PC,12/03/2011 17:00,30
256240,85,22,PSI*,PSI*,12/03/2011 17:00,139
256240,81,75,PC,PC,12/03/2011 17:00,1259
256240,9,19,PSI*,PSI*,12/03/2011 17:00,197
256240,28,100,PC,PC,12/03/2011 17:00,30
256260,85,22,PSI*,PSI*,12/03/2011 17:00,139
256260,81,75,PC,PC,12/03/2011 17:00,1259
256260,9,19,PSI*,PSI*,12/03/2011 17:00,197
256260,28,100,PC,PC,12/03/2011 17:00,30
256280,81,75,PC,PC,12/03/2011 17:00,1259
256280,28,100,PC,PC,12/03/2011 17:00,30
256300,85,22,PSI*,PSI*,12/03/2011 17:00,139
256300,81,75,PC,PC,12/03/2011 17:00,1259
256300,28,100,PC,PC,12/03/2011 17:00,30
256320,85,22,PSI*,PSI*,12/03/2011 17:00,139
256320,66,110,PC,PC,12/03/2011 17:00,157
256320,122,73,PSI*,PSI*,12/03/2011 17:00,165
256320,81,75,PC,PC,12/03/2011 17:00,1259
256320,28,100,PC,PC,12/03/2011 17:00,30
256320,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256320,20,5,PSI*,PSI*,12/03/2011 17:00,849
256340,81,75,PC,PC,12/03/2011 17:00,1259
256340,9,19,PSI*,PSI*,12/03/2011 17:00,197
256340,28,100,PC,PC,12/03/2011 17:00,30
256360,85,22,PSI*,PSI*,12/03/2011 17:00,139
256360,81,75,PC,PC,12/03/2011 17:00,1259
256360,9,19,PSI*,PSI*,12/03/2011 17:00,197
256360,28,100,PC,PC,12/03/2011 17:00,30
256380,85,22,PSI*,PSI*,12/03/2011 17:00,139
256380,81,75,PC,PC,12/03/2011 17:00,1259
256380,28,100,PC,PC,12/03/2011 17:00,30
256380,20,5,PSI*,PSI*,12/03/2011 17:00,849
256400,85,22,PSI*,PSI*,12/03/2011 17:00,139
256400,81,75,PC,PC,12/03/2011 17:00,1259
256400,28,100,PC,PC,12/03/2011 17:00,30
256400,20,5,PSI*,PSI*,12/03/2011 17:00,849
256420,85,22,PSI*,PSI*,12/03/2011 17:00,139
256420,28,100,PC,PC,12/03/2011 17:00,30
256440,85,22,PSI*,PSI*,12/03/2011 17:00,139
256440,81,75,PC,PC,12/03/2011 17:00,1259
256440,28,100,PC,PC,12/03/2011 17:00,30
256460,85,22,PSI*,PSI*,12/03/2011 17:00,139
256460,81,75,PC,PC,12/03/2011 17:00,1259
256460,9,19,PSI*,PSI*,12/03/2011 17:00,197
256460,28,100,PC,PC,12/03/2011 17:00,30
256480,85,22,PSI*,PSI*,12/03/2011 17:00,139
256480,81,75,PC,PC,12/03/2011 17:00,1259
256480,9,19,PSI*,PSI*,12/03/2011 17:00,197
256480,28,100,PC,PC,12/03/2011 17:00,30
256500,85,22,PSI*,PSI*,12/03/2011 17:00,139
256500,81,75,PC,PC,12/03/2011 17:00,1259
256500,28,100,PC,PC,12/03/2011 17:00,30
256520,85,22,PSI*,PSI*,12/03/2011 17:00,139
256520,81,75,PC,PC,12/03/2011 17:00,1259
256520,28,100,PC,PC,12/03/2011 17:00,30
256520,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256540,13,42,PSI*,PSI*,12/03/2011 17:00,838
256540,85,22,PSI*,PSI*,12/03/2011 17:00,139
256540,81,75,PC,PC,12/03/2011 17:00,1259
256540,28,100,PC,PC,12/03/2011 17:00,30
256540,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256560,85,22,PSI*,PSI*,12/03/2011 17:00,139
256560,81,75,PC,PC,12/03/2011 17:00,1259
256560,28,100,PC,PC,12/03/2011 17:00,30
256580,81,75,PC,PC,12/03/2011 17:00,1259
256580,28,100,PC,PC,12/03/2011 17:00,30
256580,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256600,56,100,PC,PC,12/03/2011 17:00,458
256600,85,22,PSI*,PSI*,12/03/2011 17:00,139
256600,81,75,PC,PC,12/03/2011 17:00,1259
256600,28,100,PC,PC,12/03/2011 17:00,30
256600,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256620,85,22,PSI*,PSI*,12/03/2011 17:00,139
256620,66,110,PC,PC,12/03/2011 17:00,157
256620,81,75,PC,PC,12/03/2011 17:00,1259
256620,28,100,PC,PC,12/03/2011 17:00,30
256640,56,100,PC,PC,12/03/2011 17:00,458
256640,85,22,PSI*,PSI*,12/03/2011 17:00,139
256640,81,75,PC,PC,12/03/2011 17:00,1259
256640,28,100,PC,PC,12/03/2011 17:00,30
256640,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256660,81,75,PC,PC,12/03/2011 17:00,1259
256660,28,100,PC,PC,12/03/2011 17:00,30
256660,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256660,20,5,PSI*,PSI*,12/03/2011 17:00,849
256680,81,75,PC,PC,12/03/2011 17:00,1259
256680,28,100,PC,PC,12/03/2011 17:00,30
256680,20,5,PSI*,PSI*,12/03/2011 17:00,849
256700,56,100,PC,PC,12/03/2011 17:00,458
256700,81,75,PC,PC,12/03/2011 17:00,1259
256700,28,100,PC,PC,12/03/2011 17:00,30
256720,85,22,PSI*,PSI*,12/03/2011 17:00,139
256720,81,75,PC,PC,12/03/2011 17:00,1259
256720,28,100,PC,PC,12/03/2011 17:00,30
256720,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256740,81,75,PC,PC,12/03/2011 17:00,1259
256740,28,100,PC,PC,12/03/2011 17:00,30
256740,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256760,81,75,PC,PC,12/03/2011 17:00,1259
256760,28,100,PC,PC,12/03/2011 17:00,30
256760,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256780,81,75,PC,PC,12/03/2011 17:00,1259
256780,28,100,PC,PC,12/03/2011 17:00,30
256780,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256800,85,22,PSI*,PSI*,12/03/2011 17:00,139
256800,81,75,PC,PC,12/03/2011 17:00,1259
256800,9,19,PSI*,PSI*,12/03/2011 17:00,197
256800,28,100,PC,PC,12/03/2011 17:00,30
256800,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256820,56,100,PC,PC,12/03/2011 17:00,458
256820,81,75,PC,PC,12/03/2011 17:00,1259
256820,28,100,PC,PC,12/03/2011 17:00,30
256820,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256840,56,100,PC,PC,12/03/2011 17:00,458
256840,81,75,PC,PC,12/03/2011 17:00,1259
256840,28,100,PC,PC,12/03/2011 17:00,30
256840,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256860,81,75,PC,PC,12/03/2011 17:00,1259
256860,28,100,PC,PC,12/03/2011 17:00,30
256860,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256880,56,100,PC,PC,12/03/2011 17:00,458
256880,81,75,PC,PC,12/03/2011 17:00,1259
256880,28,100,PC,PC,12/03/2011 17:00,30
256880,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256900,81,75,PC,PC,12/03/2011 17:00,1259
256900,9,19,PSI*,PSI*,12/03/2011 17:00,197
256900,28,100,PC,PC,12/03/2011 17:00,30
256900,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256920,81,75,PC,PC,12/03/2011 17:00,1259
256920,28,100,PC,PC,12/03/2011 17:00,30
256920,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256940,85,22,PSI*,PSI*,12/03/2011 17:00,139
256940,81,75,PC,PC,12/03/2011 17:00,1259
256940,28,100,PC,PC,12/03/2011 17:00,30
256940,88,125,PC,PC,12/03/2011 17:00,1018
256940,115,61,PSI*,PSI*,12/03/2011 17:00,1297
256960,81,75,PC,PC,12/03/2011 17:00,1259
256960,28,100,PC,PC,12/03/2011 17:00,30
256960,88,125,PC,PC,12/03/2011 17:00,1018
256980,81,75,PC,PC,12/03/2011 17:00,1259
256980,28,100,PC,PC,12/03/2011 17:00,30
256980,88,125,PC,PC,12/03/2011 17:00,1018
257000,81,75,PC,PC,12/03/2011 17:00,1259
257000,28,100,PC,PC,12/03/2011 17:00,30
257000,88,125,PC,PC,12/03/2011 17:00,1018
257020,85,22,PSI*,PSI*,12/03/2011 17:00,139
257020,81,75,PC,PC,12/03/2011 17:00,1259
257020,28,100,PC,PC,12/03/2011 17:00,30
257020,88,125,PC,PC,12/03/2011 17:00,1018
257040,85,22,PSI*,PSI*,12/03/2011 17:00,139
257040,28,100,PC,PC,12/03/2011 17:00,30
257040,88,125,PC,PC,12/03/2011 17:00,1018
257040,20,5,PSI*,PSI*,12/03/2011 17:00,849
257060,85,22,PSI*,PSI*,12/03/2011 17:00,139
257060,81,75,PC,PC,12/03/2011 17:00,1259
257060,28,100,PC,PC,12/03/2011 17:00,30
257060,88,125,PC,PC,12/03/2011 17:00,1018
257060,20,5,PSI*,PSI*,12/03/2011 17:00,849
257080,56,100,PC,PC,12/03/2011 17:00,458
257080,85,22,PSI*,PSI*,12/03/2011 17:00,139
257080,81,75,PC,PC,12/03/2011 17:00,1259
257080,28,100,PC,PC,12/03/2011 17:00,30
257080,88,125,PC,PC,12/03/2011 17:00,1018
257100,85,22,PSI*,PSI*,12/03/2011 17:00,139
257100,81,75,PC,PC,12/03/2011 17:00,1259
257100,28,100,PC,PC,12/03/2011 17:00,30
257100,88,125,PC,PC,12/03/2011 17:00,1018
257120,85,22,PSI*,PSI*,12/03/2011 17:00,139
257120,81,75,PC,PC,12/03/2011 17:00,1259
257120,28,100,PC,PC,12/03/2011 17:00,30
257120,88,125,PC,PC,12/03/2011 17:00,1018
257120,52,22,PSI*,PSI*,12/03/2011 17:00,1062
257140,81,75,PC,PC,12/03/2011 17:00,1259
257140,28,100,PC,PC,12/03/2011 17:00,30
257140,88,125,PC,PC,12/03/2011 17:00,1018
257160,85,22,PSI*,PSI*,12/03/2011 17:00,139
257160,81,75,PC,PC,12/03/2011 17:00,1259
257160,28,100,PC,PC,12/03/2011 17:00,30
257160,88,125,PC,PC,12/03/2011 17:00,1018
257180,85,22,PSI*,PSI*,12/03/2011 17:00,139
257180,81,75,PC,PC,12/03/2011 17:00,1259
257180,28,100,PC,PC,12/03/2011 17:00,30
257180,88,125,PC,PC,12/03/2011 17:00,1018
257180,52,22,PSI*,PSI*,12/03/2011 17:00,1062
257200,85,22,PSI*,PSI*,12/03/2011 17:00,139
257200,81,75,PC,PC,12/03/2011 17:00,1259
257200,28,100,PC,PC,12/03/2011 17:00,30
257200,88,125,PC,PC,12/03/2011 17:00,1018
257200,52,22,PSI*,PSI*,12/03/2011 17:00,1062
257220,66,110,PC,PC,12/03/2011 17:00,157
257220,81,75,PC,PC,12/03/2011 17:00,1259
257220,28,100,PC,PC,12/03/2011 17:00,30
257220,88,125,PC,PC,12/03/2011 17:00,1018
257240,77,80,PC*,PC*,12/03/2011 17:00,584
257240,66,110,PC,PC,12/03/2011 17:00,157
257240,81,75,PC,PC,12/03/2011 17:00,1259
257240,28,100,PC,PC,12/03/2011 17:00,30
257260,40,83,PC*,PC*,12/03/2011 17:00,865
257260,28,56,PC,PC,12/03/2011 17:00,110
257260,66,110,PC,PC,12/03/2011 17:00,157
257260,81,75,PC,PC,12/03/2011 17:00,1259
257260,28,100,PC,PC,12/03/2011 17:00,30
257280,85,22,PSI*,PSI*,12/03/2011 17:00,139
257280,66,110,PC,PC,12/03/2011 17:00,157
257280,81,75,PC,PC,12/03/2011 17:00,1259
257280,28,100,PC,PC,12/03/2011 17:00,30
257300,26,27,PC,PC,12/03/2011 17:00,136
257300,56,100,PC,PC,12/03/2011 17:00,458
