time,src,dst,ss,ds,t,id
313140,56,106,PC,PC,12/04/2011 08:59,50
313140,20,5,PSI*,PSI*,12/04/2011 08:59,849
313140,44,99,PC*,PC*,12/04/2011 08:59,1017
313140,52,96,PSI*,PSI*,12/04/2011 08:59,1497
313160,98,108,PC,PC,12/04/2011 08:59,232
313160,56,106,PC,PC,12/04/2011 08:59,50
313160,44,99,PC*,PC*,12/04/2011 08:59,1017
313160,52,96,PSI*,PSI*,12/04/2011 08:59,1497
313180,98,108,PC,PC,12/04/2011 08:59,232
313180,85,22,PSI*,PSI*,12/04/2011 08:59,139
313180,56,106,PC,PC,12/04/2011 08:59,50
313180,44,99,PC*,PC*,12/04/2011 08:59,1017
313200,98,108,PC,PC,12/04/2011 09:00,232
313200,56,106,PC,PC,12/04/2011 09:00,50
313200,81,75,PC,PC,12/04/2011 09:00,1259
313200,59,69,PC*,PC*,12/04/2011 09:00,56
313200,44,99,PC*,PC*,12/04/2011 09:00,1017
313220,98,108,PC,PC,12/04/2011 09:00,232
313220,56,106,PC,PC,12/04/2011 09:00,50
313220,81,75,PC,PC,12/04/2011 09:00,1259
313220,59,69,PC*,PC*,12/04/2011 09:00,56
313220,20,5,PSI*,PSI*,12/04/2011 09:00,849
313220,44,99,PC*,PC*,12/04/2011 09:00,1017
313240,36,50,PC,PC,12/04/2011 09:00,884
313240,98,108,PC,PC,12/04/2011 09:00,232
313240,56,106,PC,PC,12/04/2011 09:00,50
313240,44,99,PC*,PC*,12/04/2011 09:00,1017
313260,98,108,PC,PC,12/04/2011 09:01,232
313260,56,106,PC,PC,12/04/2011 09:01,50
313260,44,99,PC*,PC*,12/04/2011 09:01,1017
313280,98,108,PC,PC,12/04/2011 09:01,232
313280,56,106,PC,PC,12/04/2011 09:01,50
313280,44,99,PC*,PC*,12/04/2011 09:01,1017
313300,98,108,PC,PC,12/04/2011 09:01,232
313300,85,22,PSI*,PSI*,12/04/2011 09:01,139
313300,56,106,PC,PC,12/04/2011 09:01,50
313300,44,99,PC*,PC*,12/04/2011 09:01,1017
313320,98,108,PC,PC,12/04/2011 09:02,232
313320,85,22,PSI*,PSI*,12/04/2011 09:02,139
313320,56,106,PC,PC,12/04/2011 09:02,50
313320,45,83,PC*,PC*,12/04/2011 09:02,1012
313320,53,14,PSI*,PSI*,12/04/2011 09:02,754
313320,44,99,PC*,PC*,12/04/2011 09:02,1017
313340,85,22,PSI*,PSI*,12/04/2011 09:02,139
313340,56,106,PC,PC,12/04/2011 09:02,50
313340,53,14,PSI*,PSI*,12/04/2011 09:02,754
313340,44,99,PC*,PC*,12/04/2011 09:02,1017
313360,98,108,PC,PC,12/04/2011 09:02,232
313360,85,22,PSI*,PSI*,12/04/2011 09:02,139
313360,56,106,PC,PC,12/04/2011 09:02,50
313360,44,99,PC*,PC*,12/04/2011 09:02,1017
313380,85,22,PSI*,PSI*,12/04/2011 09:03,139
313380,56,106,PC,PC,12/04/2011 09:03,50
313380,44,99,PC*,PC*,12/04/2011 09:03,1017
313400,36,50,PC,PC,12/04/2011 09:03,884
313400,98,108,PC,PC,12/04/2011 09:03,232
313400,85,22,PSI*,PSI*,12/04/2011 09:03,139
313400,56,106,PC,PC,12/04/2011 09:03,50
313400,40,45,PC*,PC*,12/04/2011 09:03,133
313400,44,99,PC*,PC*,12/04/2011 09:03,1017
313420,98,108,PC,PC,12/04/2011 09:03,232
313420,85,22,PSI*,PSI*,12/04/2011 09:03,139
313420,56,106,PC,PC,12/04/2011 09:03,50
313420,88,125,PC,PC,12/04/2011 09:03,1018
313420,53,14,PSI*,PSI*,12/04/2011 09:03,754
313420,44,99,PC*,PC*,12/04/2011 09:03,1017
313440,85,22,PSI*,PSI*,12/04/2011 09:04,139
313440,56,106,PC,PC,12/04/2011 09:04,50
313440,88,125,PC,PC,12/04/2011 09:04,1018
313440,44,99,PC*,PC*,12/04/2011 09:04,1017
313460,52,13,PSI*,PSI*,12/04/2011 09:04,154
313460,98,108,PC,PC,12/04/2011 09:04,232
313460,56,106,PC,PC,12/04/2011 09:04,50
313460,44,99,PC*,PC*,12/04/2011 09:04,1017
313480,98,108,PC,PC,12/04/2011 09:04,232
313480,85,22,PSI*,PSI*,12/04/2011 09:04,139
313480,56,106,PC,PC,12/04/2011 09:04,50
313480,59,69,PC*,PC*,12/04/2011 09:04,56
313480,44,99,PC*,PC*,12/04/2011 09:04,1017
313500,98,108,PC,PC,12/04/2011 09:05,232
313500,56,106,PC,PC,12/04/2011 09:05,50
313500,20,5,PSI*,PSI*,12/04/2011 09:05,849
313500,44,99,PC*,PC*,12/04/2011 09:05,1017
313520,85,22,PSI*,PSI*,12/04/2011 09:05,139
313520,56,106,PC,PC,12/04/2011 09:05,50
313520,20,5,PSI*,PSI*,12/04/2011 09:05,849
313520,44,99,PC*,PC*,12/04/2011 09:05,1017
313540,85,22,PSI*,PSI*,12/04/2011 09:05,139
313540,56,106,PC,PC,12/04/2011 09:05,50
313540,44,99,PC*,PC*,12/04/2011 09:05,1017
313560,85,22,PSI*,PSI*,12/04/2011 09:06,139
313560,56,106,PC,PC,12/04/2011 09:06,50
313560,44,99,PC*,PC*,12/04/2011 09:06,1017
313580,98,108,PC,PC,12/04/2011 09:06,232
313580,85,22,PSI*,PSI*,12/04/2011 09:06,139
313580,56,106,PC,PC,12/04/2011 09:06,50
313580,40,45,PC*,PC*,12/04/2011 09:06,133
313600,98,108,PC,PC,12/04/2011 09:06,232
313600,85,22,PSI*,PSI*,12/04/2011 09:06,139
313600,56,106,PC,PC,12/04/2011 09:06,50
313620,85,22,PSI*,PSI*,12/04/2011 09:07,139
313620,56,106,PC,PC,12/04/2011 09:07,50
313640,98,108,PC,PC,12/04/2011 09:07,232
313640,85,22,PSI*,PSI*,12/04/2011 09:07,139
313640,56,106,PC,PC,12/04/2011 09:07,50
313660,98,108,PC,PC,12/04/2011 09:07,232
313660,85,22,PSI*,PSI*,12/04/2011 09:07,139
313660,56,106,PC,PC,12/04/2011 09:07,50
313660,88,125,PC,PC,12/04/2011 09:07,1018
313660,44,99,PC*,PC*,12/04/2011 09:07,1017
313680,98,108,PC,PC,12/04/2011 09:08,232
313680,109,68,PC*,PC*,12/04/2011 09:08,1131
313680,56,106,PC,PC,12/04/2011 09:08,50
313680,59,69,PC*,PC*,12/04/2011 09:08,56
313680,20,5,PSI*,PSI*,12/04/2011 09:08,849
313680,44,99,PC*,PC*,12/04/2011 09:08,1017
313700,51,11,PC*,PC*,12/04/2011 09:08,163
313700,109,68,PC*,PC*,12/04/2011 09:08,1131
313700,85,22,PSI*,PSI*,12/04/2011 09:08,139
313700,56,106,PC,PC,12/04/2011 09:08,50
313700,44,99,PC*,PC*,12/04/2011 09:08,1017
313720,36,50,PC,PC,12/04/2011 09:08,884
313720,98,108,PC,PC,12/04/2011 09:08,232
313720,109,68,PC*,PC*,12/04/2011 09:08,1131
313720,85,22,PSI*,PSI*,12/04/2011 09:08,139
313720,56,106,PC,PC,12/04/2011 09:08,50
313720,59,69,PC*,PC*,12/04/2011 09:08,56
313720,44,99,PC*,PC*,12/04/2011 09:08,1017
313740,109,68,PC*,PC*,12/04/2011 09:09,1131
313740,85,22,PSI*,PSI*,12/04/2011 09:09,139
313740,56,106,PC,PC,12/04/2011 09:09,50
313740,44,99,PC*,PC*,12/04/2011 09:09,1017
313760,28,104,PC,PC,12/04/2011 09:09,47
313760,109,68,PC*,PC*,12/04/2011 09:09,1131
313760,85,22,PSI*,PSI*,12/04/2011 09:09,139
313760,56,106,PC,PC,12/04/2011 09:09,50
313760,88,125,PC,PC,12/04/2011 09:09,1018
313760,59,69,PC*,PC*,12/04/2011 09:09,56
313760,44,99,PC*,PC*,12/04/2011 09:09,1017
313780,28,104,PC,PC,12/04/2011 09:09,47
313780,51,11,PC*,PC*,12/04/2011 09:09,163
313780,109,68,PC*,PC*,12/04/2011 09:09,1131
313780,85,22,PSI*,PSI*,12/04/2011 09:09,139
313780,56,106,PC,PC,12/04/2011 09:09,50
313780,88,125,PC,PC,12/04/2011 09:09,1018
313780,59,69,PC*,PC*,12/04/2011 09:09,56
313780,44,99,PC*,PC*,12/04/2011 09:09,1017
313780,96,13,PSI*,PSI*,12/04/2011 09:09,1493
313800,52,13,PSI*,PSI*,12/04/2011 09:10,154
313800,28,104,PC,PC,12/04/2011 09:10,47
313800,36,50,PC,PC,12/04/2011 09:10,884
313800,98,108,PC,PC,12/04/2011 09:10,232
313800,109,68,PC*,PC*,12/04/2011 09:10,1131
313800,56,106,PC,PC,12/04/2011 09:10,50
313800,59,69,PC*,PC*,12/04/2011 09:10,56
313800,44,99,PC*,PC*,12/04/2011 09:10,1017
313820,36,50,PC,PC,12/04/2011 09:10,884
313820,109,68,PC*,PC*,12/04/2011 09:10,1131
313820,56,106,PC,PC,12/04/2011 09:10,50
313820,81,75,PC,PC,12/04/2011 09:10,1259
313820,44,99,PC*,PC*,12/04/2011 09:10,1017
313840,109,68,PC*,PC*,12/04/2011 09:10,1131
313840,85,22,PSI*,PSI*,12/04/2011 09:10,139
313840,56,106,PC,PC,12/04/2011 09:10,50
313860,52,13,PSI*,PSI*,12/04/2011 09:11,154
313860,109,68,PC*,PC*,12/04/2011 09:11,1131
313860,64,125,PC,PC,12/04/2011 09:11,1387
313860,56,106,PC,PC,12/04/2011 09:11,50
313880,52,13,PSI*,PSI*,12/04/2011 09:11,154
313880,98,108,PC,PC,12/04/2011 09:11,232
313880,109,68,PC*,PC*,12/04/2011 09:11,1131
313880,56,106,PC,PC,12/04/2011 09:11,50
313900,28,104,PC,PC,12/04/2011 09:11,47
313900,109,68,PC*,PC*,12/04/2011 09:11,1131
313900,85,22,PSI*,PSI*,12/04/2011 09:11,139
313900,56,106,PC,PC,12/04/2011 09:11,50
313920,109,68,PC*,PC*,12/04/2011 09:12,1131
313920,85,22,PSI*,PSI*,12/04/2011 09:12,139
313920,41,13,PSI*,PSI*,12/04/2011 09:12,62
313920,56,106,PC,PC,12/04/2011 09:12,50
313940,98,108,PC,PC,12/04/2011 09:12,232
313940,109,68,PC*,PC*,12/04/2011 09:12,1131
313940,30,4,PC*,PC*,12/04/2011 09:12,726
313940,56,106,PC,PC,12/04/2011 09:12,50
313960,52,13,PSI*,PSI*,12/04/2011 09:12,154
313960,51,11,PC*,PC*,12/04/2011 09:12,163
313960,109,68,PC*,PC*,12/04/2011 09:12,1131
313960,56,106,PC,PC,12/04/2011 09:12,50
313980,52,13,PSI*,PSI*,12/04/2011 09:13,154
313980,98,108,PC,PC,12/04/2011 09:13,232
313980,109,68,PC*,PC*,12/04/2011 09:13,1131
313980,56,106,PC,PC,12/04/2011 09:13,50
314000,52,13,PSI*,PSI*,12/04/2011 09:13,154
314000,109,68,PC*,PC*,12/04/2011 09:13,1131
314000,56,106,PC,PC,12/04/2011 09:13,50
314000,20,5,PSI*,PSI*,12/04/2011 09:13,849
314020,52,13,PSI*,PSI*,12/04/2011 09:13,154
314020,109,68,PC*,PC*,12/04/2011 09:13,1131
314020,85,22,PSI*,PSI*,12/04/2011 09:13,139
314020,56,106,PC,PC,12/04/2011 09:13,50
314020,20,5,PSI*,PSI*,12/04/2011 09:13,849
314040,52,13,PSI*,PSI*,12/04/2011 09:14,154
314040,98,108,PC,PC,12/04/2011 09:14,232
314040,109,68,PC*,PC*,12/04/2011 09:14,1131
314040,56,106,PC,PC,12/04/2011 09:14,50
314040,81,75,PC,PC,12/04/2011 09:14,1259
314060,52,13,PSI*,PSI*,12/04/2011 09:14,154
314060,98,108,PC,PC,12/04/2011 09:14,232
314060,109,68,PC*,PC*,12/04/2011 09:14,1131
314060,56,106,PC,PC,12/04/2011 09:14,50
314060,20,5,PSI*,PSI*,12/04/2011 09:14,849
314080,51,11,PC*,PC*,12/04/2011 09:14,163
314080,98,108,PC,PC,12/04/2011 09:14,232
314080,109,68,PC*,PC*,12/04/2011 09:14,1131
314080,56,106,PC,PC,12/04/2011 09:14,50
314080,59,69,PC*,PC*,12/04/2011 09:14,56
314080,20,5,PSI*,PSI*,12/04/2011 09:14,849
314100,98,108,PC,PC,12/04/2011 09:15,232
314100,109,68,PC*,PC*,12/04/2011 09:15,1131
314100,67,63,PC,PC,12/04/2011 09:15,149
314100,56,106,PC,PC,12/04/2011 09:15,50
314100,81,75,PC,PC,12/04/2011 09:15,1259
314100,20,5,PSI*,PSI*,12/04/2011 09:15,849
314100,52,96,PSI*,PSI*,12/04/2011 09:15,1497
314120,98,108,PC,PC,12/04/2011 09:15,232
314120,109,68,PC*,PC*,12/04/2011 09:15,1131
314120,56,106,PC,PC,12/04/2011 09:15,50
314120,81,75,PC,PC,12/04/2011 09:15,1259
314140,98,108,PC,PC,12/04/2011 09:15,232
314140,109,68,PC*,PC*,12/04/2011 09:15,1131
314140,85,22,PSI*,PSI*,12/04/2011 09:15,139
314140,56,106,PC,PC,12/04/2011 09:15,50
314140,81,75,PC,PC,12/04/2011 09:15,1259
314140,20,5,PSI*,PSI*,12/04/2011 09:15,849
314160,52,13,PSI*,PSI*,12/04/2011 09:16,154
314160,98,108,PC,PC,12/04/2011 09:16,232
314160,109,68,PC*,PC*,12/04/2011 09:16,1131
314160,85,22,PSI*,PSI*,12/04/2011 09:16,139
314160,56,106,PC,PC,12/04/2011 09:16,50
314160,81,75,PC,PC,12/04/2011 09:16,1259
314180,52,13,PSI*,PSI*,12/04/2011 09:16,154
314180,98,108,PC,PC,12/04/2011 09:16,232
314180,109,68,PC*,PC*,12/04/2011 09:16,1131
314180,95,55,PC*,PC*,12/04/2011 09:16,1498
314180,56,106,PC,PC,12/04/2011 09:16,50
314180,81,75,PC,PC,12/04/2011 09:16,1259
314200,52,13,PSI*,PSI*,12/04/2011 09:16,154
314200,98,108,PC,PC,12/04/2011 09:16,232
314200,109,68,PC*,PC*,12/04/2011 09:16,1131
314200,85,22,PSI*,PSI*,12/04/2011 09:16,139
314200,95,55,PC*,PC*,12/04/2011 09:16,1498
314200,56,106,PC,PC,12/04/2011 09:16,50
314200,53,14,PSI*,PSI*,12/04/2011 09:16,754
314200,20,5,PSI*,PSI*,12/04/2011 09:16,849
314220,109,68,PC*,PC*,12/04/2011 09:17,1131
314220,56,106,PC,PC,12/04/2011 09:17,50
314240,52,13,PSI*,PSI*,12/04/2011 09:17,154
314240,109,68,PC*,PC*,12/04/2011 09:17,1131
314240,85,22,PSI*,PSI*,12/04/2011 09:17,139
314240,95,55,PC*,PC*,12/04/2011 09:17,1498
314240,56,106,PC,PC,12/04/2011 09:17,50
314240,13,5,PSI*,PSI*,12/04/2011 09:17,64
314240,20,5,PSI*,PSI*,12/04/2011 09:17,849
314260,52,13,PSI*,PSI*,12/04/2011 09:17,154
314260,98,108,PC,PC,12/04/2011 09:17,232
314260,109,68,PC*,PC*,12/04/2011 09:17,1131
314260,85,22,PSI*,PSI*,12/04/2011 09:17,139
314260,95,55,PC*,PC*,12/04/2011 09:17,1498
314260,56,106,PC,PC,12/04/2011 09:17,50
314260,88,125,PC,PC,12/04/2011 09:17,1018
314260,20,5,PSI*,PSI*,12/04/2011 09:17,849
314280,52,13,PSI*,PSI*,12/04/2011 09:18,154
314280,28,104,PC,PC,12/04/2011 09:18,47
314280,109,68,PC*,PC*,12/04/2011 09:18,1131
314280,85,22,PSI*,PSI*,12/04/2011 09:18,139
314280,56,106,PC,PC,12/04/2011 09:18,50
314300,52,13,PSI*,PSI*,12/04/2011 09:18,154
314300,98,108,PC,PC,12/04/2011 09:18,232
314300,109,68,PC*,PC*,12/04/2011 09:18,1131
314300,56,106,PC,PC,12/04/2011 09:18,50
314300,52,18,PSI*,PSI*,12/04/2011 09:18,1016
314320,52,13,PSI*,PSI*,12/04/2011 09:18,154
314320,28,104,PC,PC,12/04/2011 09:18,47
314320,98,108,PC,PC,12/04/2011 09:18,232
314320,109,68,PC*,PC*,12/04/2011 09:18,1131
314320,85,22,PSI*,PSI*,12/04/2011 09:18,139
314320,56,106,PC,PC,12/04/2011 09:18,50
314340,109,68,PC*,PC*,12/04/2011 09:19,1131
314340,85,22,PSI*,PSI*,12/04/2011 09:19,139
314340,56,106,PC,PC,12/04/2011 09:19,50
314360,98,108,PC,PC,12/04/2011 09:19,232
314360,109,68,PC*,PC*,12/04/2011 09:19,1131
314360,56,106,PC,PC,12/04/2011 09:19,50
314380,98,108,PC,PC,12/04/2011 09:19,232
314380,56,106,PC,PC,12/04/2011 09:19,50
314380,88,125,PC,PC,12/04/2011 09:19,1018
314380,86,22,PSI*,PSI*,12/04/2011 09:19,202
314400,98,108,PC,PC,12/04/2011 09:20,232
314400,109,68,PC*,PC*,12/04/2011 09:20,1131
314400,56,106,PC,PC,12/04/2011 09:20,50
314400,81,75,PC,PC,12/04/2011 09:20,1259
314400,88,125,PC,PC,12/04/2011 09:20,1018
314420,52,13,PSI*,PSI*,12/04/2011 09:20,154
314420,98,108,PC,PC,12/04/2011 09:20,232
314420,109,68,PC*,PC*,12/04/2011 09:20,1131
314420,56,106,PC,PC,12/04/2011 09:20,50
314440,36,50,PC,PC,12/04/2011 09:20,884
314440,98,108,PC,PC,12/04/2011 09:20,232
314440,109,68,PC*,PC*,12/04/2011 09:20,1131
314440,85,22,PSI*,PSI*,12/04/2011 09:20,139
314440,56,106,PC,PC,12/04/2011 09:20,50
314440,81,75,PC,PC,12/04/2011 09:20,1259
314460,52,13,PSI*,PSI*,12/04/2011 09:21,154
314460,98,108,PC,PC,12/04/2011 09:21,232
314460,109,68,PC*,PC*,12/04/2011 09:21,1131
314460,56,106,PC,PC,12/04/2011 09:21,50
314460,88,125,PC,PC,12/04/2011 09:21,1018
314480,52,13,PSI*,PSI*,12/04/2011 09:21,154
314480,98,108,PC,PC,12/04/2011 09:21,232
314480,109,68,PC*,PC*,12/04/2011 09:21,1131
314480,85,22,PSI*,PSI*,12/04/2011 09:21,139
314480,56,106,PC,PC,12/04/2011 09:21,50
314480,88,125,PC,PC,12/04/2011 09:21,1018
314480,96,13,PSI*,PSI*,12/04/2011 09:21,1493
314500,52,13,PSI*,PSI*,12/04/2011 09:21,154
314500,98,108,PC,PC,12/04/2011 09:21,232
314500,109,68,PC*,PC*,12/04/2011 09:21,1131
314500,56,106,PC,PC,12/04/2011 09:21,50
314500,20,5,PSI*,PSI*,12/04/2011 09:21,849
314520,52,13,PSI*,PSI*,12/04/2011 09:22,154
314520,98,108,PC,PC,12/04/2011 09:22,232
314520,109,68,PC*,PC*,12/04/2011 09:22,1131
314520,30,4,PC*,PC*,12/04/2011 09:22,726
314520,56,106,PC,PC,12/04/2011 09:22,50
314540,52,13,PSI*,PSI*,12/04/2011 09:22,154
314540,98,108,PC,PC,12/04/2011 09:22,232
314540,85,22,PSI*,PSI*,12/04/2011 09:22,139
314540,56,106,PC,PC,12/04/2011 09:22,50
314560,52,13,PSI*,PSI*,12/04/2011 09:22,154
314560,85,22,PSI*,PSI*,12/04/2011 09:22,139
314560,56,106,PC,PC,12/04/2011 09:22,50
314580,52,13,PSI*,PSI*,12/04/2011 09:23,154
314580,67,63,PC,PC,12/04/2011 09:23,149
314580,95,55,PC*,PC*,12/04/2011 09:23,1498
314580,56,106,PC,PC,12/04/2011 09:23,50
314580,81,75,PC,PC,12/04/2011 09:23,1259
314580,86,22,PSI*,PSI*,12/04/2011 09:23,202
314600,56,106,PC,PC,12/04/2011 09:23,50
314600,81,75,PC,PC,12/04/2011 09:23,1259
314600,15,62,PC,PC,12/04/2011 09:23,476
314620,109,68,PC*,PC*,12/04/2011 09:23,1131
314620,67,63,PC,PC,12/04/2011 09:23,149
314620,56,106,PC,PC,12/04/2011 09:23,50
314640,67,63,PC,PC,12/04/2011 09:24,149
314640,56,106,PC,PC,12/04/2011 09:24,50
314640,86,22,PSI*,PSI*,12/04/2011 09:24,202
314640,96,13,PSI*,PSI*,12/04/2011 09:24,1493
314660,67,63,PC,PC,12/04/2011 09:24,149
314660,56,106,PC,PC,12/04/2011 09:24,50
314660,96,13,PSI*,PSI*,12/04/2011 09:24,1493
314680,109,68,PC*,PC*,12/04/2011 09:24,1131
314680,67,63,PC,PC,12/04/2011 09:24,149
314680,95,55,PC*,PC*,12/04/2011 09:24,1498
314680,56,106,PC,PC,12/04/2011 09:24,50
314680,88,125,PC,PC,12/04/2011 09:24,1018
314680,96,13,PSI*,PSI*,12/04/2011 09:24,1493
314700,98,108,PC,PC,12/04/2011 09:25,232
314700,109,68,PC*,PC*,12/04/2011 09:25,1131
314700,85,22,PSI*,PSI*,12/04/2011 09:25,139
314700,67,63,PC,PC,12/04/2011 09:25,149
314700,56,106,PC,PC,12/04/2011 09:25,50
314700,96,13,PSI*,PSI*,12/04/2011 09:25,1493
314720,109,68,PC*,PC*,12/04/2011 09:25,1131
314720,67,63,PC,PC,12/04/2011 09:25,149
314720,56,106,PC,PC,12/04/2011 09:25,50
314720,96,13,PSI*,PSI*,12/04/2011 09:25,1493
314740,98,108,PC,PC,12/04/2011 09:25,232
314740,109,68,PC*,PC*,12/04/2011 09:25,1131
314740,67,63,PC,PC,12/04/2011 09:25,149
314740,56,106,PC,PC,12/04/2011 09:25,50
314740,96,13,PSI*,PSI*,12/04/2011 09:25,1493
314760,109,68,PC*,PC*,12/04/2011 09:26,1131
314760,67,63,PC,PC,12/04/2011 09:26,149
314760,56,106,PC,PC,12/04/2011 09:26,50
314760,96,13,PSI*,PSI*,12/04/2011 09:26,1493
314780,109,68,PC*,PC*,12/04/2011 09:26,1131
314780,3,79,PC*,PC*,12/04/2011 09:26,181
314780,56,106,PC,PC,12/04/2011 09:26,50
314780,52,18,PSI*,PSI*,12/04/2011 09:26,1016
314780,33,78,PC*,PC*,12/04/2011 09:26,188
314780,96,13,PSI*,PSI*,12/04/2011 09:26,1493
314800,51,11,PC*,PC*,12/04/2011 09:26,163
314800,70,3,PC*,PC*,12/04/2011 09:26,567
314800,98,108,PC,PC,12/04/2011 09:26,232
314800,67,63,PC,PC,12/04/2011 09:26,149
314800,56,106,PC,PC,12/04/2011 09:26,50
314800,59,69,PC*,PC*,12/04/2011 09:26,56
314800,96,13,PSI*,PSI*,12/04/2011 09:26,1493
314820,51,11,PC*,PC*,12/04/2011 09:27,163
314820,98,108,PC,PC,12/04/2011 09:27,232
314820,109,68,PC*,PC*,12/04/2011 09:27,1131
314820,67,63,PC,PC,12/04/2011 09:27,149
314820,56,106,PC,PC,12/04/2011 09:27,50
314820,52,18,PSI*,PSI*,12/04/2011 09:27,1016
314820,96,13,PSI*,PSI*,12/04/2011 09:27,1493
314840,51,11,PC*,PC*,12/04/2011 09:27,163
314840,98,108,PC,PC,12/04/2011 09:27,232
314840,109,68,PC*,PC*,12/04/2011 09:27,1131
314840,67,63,PC,PC,12/04/2011 09:27,149
314840,56,106,PC,PC,12/04/2011 09:27,50
314840,96,13,PSI*,PSI*,12/04/2011 09:27,1493
314860,51,11,PC*,PC*,12/04/2011 09:27,163
314860,98,108,PC,PC,12/04/2011 09:27,232
314860,109,68,PC*,PC*,12/04/2011 09:27,1131
314860,56,106,PC,PC,12/04/2011 09:27,50
314860,45,83,PC*,PC*,12/04/2011 09:27,1012
314860,81,66,PC,PC,12/04/2011 09:27,86
314860,96,13,PSI*,PSI*,12/04/2011 09:27,1493
314880,51,11,PC*,PC*,12/04/2011 09:28,163
314880,98,108,PC,PC,12/04/2011 09:28,232
314880,109,68,PC*,PC*,12/04/2011 09:28,1131
314880,56,106,PC,PC,12/04/2011 09:28,50
314880,28,100,PC,PC,12/04/2011 09:28,30
314880,88,125,PC,PC,12/04/2011 09:28,1018
314880,75,66,PC,PC,12/04/2011 09:28,1245
314880,81,66,PC,PC,12/04/2011 09:28,86
314880,96,13,PSI*,PSI*,12/04/2011 09:28,1493
314900,51,11,PC*,PC*,12/04/2011 09:28,163
314900,98,108,PC,PC,12/04/2011 09:28,232
314900,56,106,PC,PC,12/04/2011 09:28,50
314900,88,125,PC,PC,12/04/2011 09:28,1018
314900,82,113,PC*,PC*,12/04/2011 09:28,486
314900,52,18,PSI*,PSI*,12/04/2011 09:28,1016
314900,81,66,PC,PC,12/04/2011 09:28,86
314900,1,4,PC*,PC*,12/04/2011 09:28,1499
314900,96,13,PSI*,PSI*,12/04/2011 09:28,1493
314920,51,11,PC*,PC*,12/04/2011 09:28,163
314920,98,108,PC,PC,12/04/2011 09:28,232
314920,101,55,PC*,PC*,12/04/2011 09:28,1500
314920,56,106,PC,PC,12/04/2011 09:28,50
314920,28,100,PC,PC,12/04/2011 09:28,30
314920,88,125,PC,PC,12/04/2011 09:28,1018
314920,81,66,PC,PC,12/04/2011 09:28,86
314920,96,13,PSI*,PSI*,12/04/2011 09:28,1493
314940,51,11,PC*,PC*,12/04/2011 09:29,163
314940,36,50,PC,PC,12/04/2011 09:29,884
314940,98,108,PC,PC,12/04/2011 09:29,232
314940,88,125,PC,PC,12/04/2011 09:29,1018
314940,15,62,PC,PC,12/04/2011 09:29,476
314940,44,99,PC*,PC*,12/04/2011 09:29,1017
314940,111,45,PC*,PC*,12/04/2011 09:29,1501
314940,81,66,PC,PC,12/04/2011 09:29,86
314940,96,13,PSI*,PSI*,12/04/2011 09:29,1493
314960,26,27,PC,PC,12/04/2011 09:29,136
314960,51,44,PC*,PC*,12/04/2011 09:29,330
314960,25,58,PC,PC,12/04/2011 09:29,324
314960,98,108,PC,PC,12/04/2011 09:29,232
314960,36,64,PC,PC,12/04/2011 09:29,269
314960,106,48,PC,PC,12/04/2011 09:29,1502
314960,81,75,PC,PC,12/04/2011 09:29,1259
314960,26,67,PC,PC,12/04/2011 09:29,862
314960,51,77,PC*,PC*,12/04/2011 09:29,296
314960,52,18,PSI*,PSI*,12/04/2011 09:29,1016
314960,96,13,PSI*,PSI*,12/04/2011 09:29,1493
314980,56,88,PC,PC,12/04/2011 09:29,323
314980,98,108,PC,PC,12/04/2011 09:29,232
314980,88,125,PC,PC,12/04/2011 09:29,1018
314980,20,5,PSI*,PSI*,12/04/2011 09:29,849
314980,86,22,PSI*,PSI*,12/04/2011 09:29,202
314980,96,13,PSI*,PSI*,12/04/2011 09:29,1493
315000,51,44,PC*,PC*,12/04/2011 09:30,330
315000,56,88,PC,PC,12/04/2011 09:30,323
315000,26,108,PC,PC,12/04/2011 09:30,873
315000,85,22,PSI*,PSI*,12/04/2011 09:30,139
315000,88,125,PC,PC,12/04/2011 09:30,1018
315000,77,113,PC*,PC*,12/04/2011 09:30,1065
315000,77,11,PC*,PC*,12/04/2011 09:30,724
315000,15,67,PC,PC,12/04/2011 09:30,1503
315000,52,18,PSI*,PSI*,12/04/2011 09:30,1016
315000,20,5,PSI*,PSI*,12/04/2011 09:30,849
315000,108,125,PC,PC,12/04/2011 09:30,1441
315000,96,13,PSI*,PSI*,12/04/2011 09:30,1493
315020,51,44,PC*,PC*,12/04/2011 09:30,330
315020,52,13,PSI*,PSI*,12/04/2011 09:30,154
315020,67,108,PC,PC,12/04/2011 09:30,236
315020,85,22,PSI*,PSI*,12/04/2011 09:30,139
315020,29,108,PC,PC,12/04/2011 09:30,219
315020,67,63,PC,PC,12/04/2011 09:30,149
315020,81,75,PC,PC,12/04/2011 09:30,1259
315020,88,125,PC,PC,12/04/2011 09:30,1018
315020,77,113,PC*,PC*,12/04/2011 09:30,1065
315020,52,18,PSI*,PSI*,12/04/2011 09:30,1016
315020,20,5,PSI*,PSI*,12/04/2011 09:30,849
315020,86,22,PSI*,PSI*,12/04/2011 09:30,202
315020,16,44,PC*,PC*,12/04/2011 09:30,103
315020,96,13,PSI*,PSI*,12/04/2011 09:30,1493
315020,91,86,PSI*,PSI*,12/04/2011 09:30,176
315030,36,64,PC,PC,12/04/2011 09:30,269
315040,52,13,PSI*,PSI*,12/04/2011 09:30,154
315040,67,108,PC,PC,12/04/2011 09:30,236
