nl;contrat_code;contrat_annee;contrat_lieu;contrat_code_lieu;cantiere;lien_F1F2;Lien_codeF1CodeF2;ind_fonction1;ind1_label;ind1_n_act;ind1_C_std;ind1_N_std;ind1_Code_PR;ind1_Code_O;ind_fonction2;ind2_label;ind2_n_act;ind2_C_std;ind2_N_std;ind2_Code_PR;ind2_Code_O
1065;C1720_07_108;1720;brunetta;BR;brunetta;G1-S2;G-S;G1;14 Astrano G. (misuratore/TO C);14;astrano;gio antonio;misuratore;TO C;S2;374 Vanera M. (IMP/VL);374;vanera;michele;IMP;VL
1066;C1720_07_108;1720;brunetta;BR;brunetta;G2-S1;G-S;G2;253 Peijrone F. (NS/Vsu);253;peijrone;francesco;NS;Vsu;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1067;C1720_07_108;1720;brunetta;BR;brunetta;G2-S2;G-S;G2;253 Peijrone F. (NS/Vsu);253;peijrone;francesco;NS;Vsu;S2;374 Vanera M. (IMP/VL);374;vanera;michele;IMP;VL
1068;C1720_07_108;1720;brunetta;BR;brunetta;S1-S2;S-S;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C;S2;374 Vanera M. (IMP/VL);374;vanera;michele;IMP;VL
1069;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G1-G2;G-G;G1;184 Goltio G. (NS/TO C);184;goltio;gio michele;NS;TO C;G2;197 Lubati P. (M_F/NS);197;lubati;paolo;M_F;NS
1070;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G1-S1;G-S;G1;184 Goltio G. (NS/TO C);184;goltio;gio michele;NS;TO C;S1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS
1071;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G1-S2;G-S;G1;184 Goltio G. (NS/TO C);184;goltio;gio michele;NS;TO C;S2;19 Barello F. (M_F/NS);19;barello;filippo;M_F;NS
1072;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G1-S3;G-S;G1;184 Goltio G. (NS/TO C);184;goltio;gio michele;NS;TO C;S3;306 Rivantella G. (M_F/NS);306;rivantella;gio andrea;M_F;NS
1073;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G2-S1;G-S;G2;197 Lubati P. (M_F/NS);197;lubati;paolo;M_F;NS;S1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS
1074;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G2-S2;G-S;G2;197 Lubati P. (M_F/NS);197;lubati;paolo;M_F;NS;S2;19 Barello F. (M_F/NS);19;barello;filippo;M_F;NS
1075;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;G2-S3;G-S;G2;197 Lubati P. (M_F/NS);197;lubati;paolo;M_F;NS;S3;306 Rivantella G. (M_F/NS);306;rivantella;gio andrea;M_F;NS
1076;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;S1-S2;S-S;S1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS;S2;19 Barello F. (M_F/NS);19;barello;filippo;M_F;NS
1077;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;S1-S3;S-S;S1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS;S3;306 Rivantella G. (M_F/NS);306;rivantella;gio andrea;M_F;NS
1078;C1720_07_113;1720;venaria;VEN;venaria paviglione regio;S2-S3;S-S;S2;19 Barello F. (M_F/NS);19;barello;filippo;M_F;NS;S3;306 Rivantella G. (M_F/NS);306;rivantella;gio andrea;M_F;NS
1079;C1720_07_122;1720;superga;SUP;superga fabrica della chiesa;G1-G2;G-G;G1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C;G2;382 Verle G. (NS/NS);382;verle;gio batta;NS;NS
1080;C1720_07_122;1720;superga;SUP;superga fabrica della chiesa;G1-S1;G-S;G1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C;S1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI
1081;C1720_07_122;1720;superga;SUP;superga fabrica della chiesa;G1-S2;G-S;G1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C;S2;66 Bonesio B. (CM/BI);66;bonesio;bartolomeo;CM;BI
1082;C1720_07_122;1720;superga;SUP;superga fabrica della chiesa;G2-S1;G-S;G2;382 Verle G. (NS/NS);382;verle;gio batta;NS;NS;S1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI
1083;C1720_07_122;1720;superga;SUP;superga fabrica della chiesa;G2-S2;G-S;G2;382 Verle G. (NS/NS);382;verle;gio batta;NS;NS;S2;66 Bonesio B. (CM/BI);66;bonesio;bartolomeo;CM;BI
1084;C1720_07_122;1720;superga;SUP;superga fabrica della chiesa;S1-S2;S-S;S1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI;S2;66 Bonesio B. (CM/BI);66;bonesio;bartolomeo;CM;BI
1085;C1720_07_128;1720;rivoli;RI;rivoli castello;A1-G1;A-G;A1;496 Maffei A. (CM/BI);496;maffei;antonio maria;CM;BI;G1;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI
1086;C1720_07_128;1720;rivoli;RI;rivoli castello;A1-S1;A-S;A1;496 Maffei A. (CM/BI);496;maffei;antonio maria;CM;BI;S1;511 Pagano G. (IMP/MI);511;pagano;giuseppe;IMP;MI
1087;C1720_07_128;1720;rivoli;RI;rivoli castello;A1-S2;A-S;A1;496 Maffei A. (CM/BI);496;maffei;antonio maria;CM;BI;S2;274 Piazzolo G. (CM_P/NS);274;piazzolo;gio batta;CM_P;NS
1088;C1720_07_128;1720;rivoli;RI;rivoli castello;G1-S1;G-S;G1;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI;S1;511 Pagano G. (IMP/MI);511;pagano;giuseppe;IMP;MI
1089;C1720_07_128;1720;rivoli;RI;rivoli castello;G1-S2;G-S;G1;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI;S2;274 Piazzolo G. (CM_P/NS);274;piazzolo;gio batta;CM_P;NS
1090;C1720_07_128;1720;rivoli;RI;rivoli castello;S1-S2;S-S;S1;511 Pagano G. (IMP/MI);511;pagano;giuseppe;IMP;MI;S2;274 Piazzolo G. (CM_P/NS);274;piazzolo;gio batta;CM_P;NS
1091;C1720_07_135;1720;venaria;VEN;venaria regio palazzo;A1-G1;A-G;A1;13 Arizio G. (M_F/BI);13;arizio;giacomo;M_F;BI;G1;524 Pollolio E. (M_F/NS);524;pollolio;evangelista;M_F;NS
1092;C1720_07_135;1720;venaria;VEN;venaria regio palazzo;A1-S1;A-S;A1;13 Arizio G. (M_F/BI);13;arizio;giacomo;M_F;BI;S1;389 Zo C. (M_F/BI);389;zo;carlo antonio;M_F;BI
1093;C1720_07_135;1720;venaria;VEN;venaria regio palazzo;G1-S1;G-S;G1;524 Pollolio E. (M_F/NS);524;pollolio;evangelista;M_F;NS;S1;389 Zo C. (M_F/BI);389;zo;carlo antonio;M_F;BI
1094;C1720_07_138;1720;venaria;VEN;venaria regio palazzo;A1-G1;A-G;A1;97 Casella A. (CM_P/LU);97;casella;antonio;CM_P;LU;G1;237 Mosso G. (NS/TO C);237;mosso;gio eusebio;NS;TO C
1095;C1720_07_138;1720;venaria;VEN;venaria regio palazzo;A1-S1;A-S;A1;97 Casella A. (CM_P/LU);97;casella;antonio;CM_P;LU;S1;180 Gobbi A. (CM/MI);180;gobbi;ambroggio;CM;MI
1096;C1720_07_138;1720;venaria;VEN;venaria regio palazzo;G1-S1;G-S;G1;237 Mosso G. (NS/TO C);237;mosso;gio eusebio;NS;TO C;S1;180 Gobbi A. (CM/MI);180;gobbi;ambroggio;CM;MI
1097;C1720_07_145;1720;superga;SUP;superga;A1-G1;A-G;A1;411 Bignotti G. (NS/MI);411;bignotti;gio pietro;NS;MI;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI
1098;C1720_07_145;1720;superga;SUP;superga;A1-S1;A-S;A1;411 Bignotti G. (NS/MI);411;bignotti;gio pietro;NS;MI;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS
1099;C1720_07_145;1720;superga;SUP;superga;A1-S2;A-S;A1;411 Bignotti G. (NS/MI);411;bignotti;gio pietro;NS;MI;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS
1100;C1720_07_145;1720;superga;SUP;superga;A1-S3;A-S;A1;411 Bignotti G. (NS/MI);411;bignotti;gio pietro;NS;MI;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1101;C1720_07_145;1720;superga;SUP;superga;G1-S1;G-S;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS
1102;C1720_07_145;1720;superga;SUP;superga;G1-S2;G-S;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS
1103;C1720_07_145;1720;superga;SUP;superga;G1-S3;G-S;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1104;C1720_07_145;1720;superga;SUP;superga;S1-S2;S-S;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS
1105;C1720_07_145;1720;superga;SUP;superga;S1-S3;S-S;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1106;C1720_07_145;1720;superga;SUP;superga;S2-S3;S-S;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1107;C1720_07_149;1720;superga;SUP;superga;A1-G1;A-G;A1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI;G1;28 Bello P. (negoziante/TO C);28;bello;pietro maria;negoziante;TO C
1108;C1720_07_149;1720;superga;SUP;superga;A1-S1;A-S;A1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1109;C1720_07_149;1720;superga;SUP;superga;G1-S1;G-S;G1;28 Bello P. (negoziante/TO C);28;bello;pietro maria;negoziante;TO C;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1110;C1720_07_152;1720;superga;SUP;superga;A1-G1;A-G;A1;344 Sino B. (M_F/NS);344;sino;bartolomeo;M_F;NS;G1;389 Zo C. (M_F/BI);389;zo;carlo antonio;M_F;BI
1111;C1720_07_152;1720;superga;SUP;superga;A1-S1;A-S;A1;344 Sino B. (M_F/NS);344;sino;bartolomeo;M_F;NS;S1;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI
1112;C1720_07_152;1720;superga;SUP;superga;G1-S1;G-S;G1;389 Zo C. (M_F/BI);389;zo;carlo antonio;M_F;BI;S1;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI
1113;C1720_07_155;1720;brunetta;BR;brunetta;A1-G1;A-G;A1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI;G1;84 Candellero G. (TOL/TO C);84;candellero;giuseppe;TOL;TO C
1114;C1720_07_155;1720;brunetta;BR;brunetta;A1-S1;A-S;A1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI;S1;180 Gobbi A. (CM/MI);180;gobbi;ambroggio;CM;MI
1115;C1720_07_155;1720;brunetta;BR;brunetta;A1-S2;A-S;A1;128 Ermoglio D. (CM_M/MI);128;ermoglio;domenico;CM_M;MI;S2;405 Berardi C. (CM/NS);405;berardi;carlo;CM;NS
1116;C1720_07_155;1720;brunetta;BR;brunetta;G1-S1;G-S;G1;84 Candellero G. (TOL/TO C);84;candellero;giuseppe;TOL;TO C;S1;180 Gobbi A. (CM/MI);180;gobbi;ambroggio;CM;MI
1117;C1720_07_155;1720;brunetta;BR;brunetta;G1-S2;G-S;G1;84 Candellero G. (TOL/TO C);84;candellero;giuseppe;TOL;TO C;S2;405 Berardi C. (CM/NS);405;berardi;carlo;CM;NS
1118;C1720_07_155;1720;brunetta;BR;brunetta;S1-S2;S-S;S1;180 Gobbi A. (CM/MI);180;gobbi;ambroggio;CM;MI;S2;405 Berardi C. (CM/NS);405;berardi;carlo;CM;NS
1119;C1720_07_163;1720;superga;SUP;superga;S1-S2;S-S;S1;533 Rosazza E. (NS/BI);533;rosazza;eusebio;NS;BI;S2;503 Mosca B. (NS/BI);503;mosca;batta;NS;BI
1120;C1720_07_167;1720;superga;SUP;superga;A1-G1;A-G;A1;416 Bolino C. (SCU/NS);416;bolino;carlo giuseppe;SCU;NS;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI
1121;C1720_07_167;1720;superga;SUP;superga;A1-S1;A-S;A1;416 Bolino C. (SCU/NS);416;bolino;carlo giuseppe;SCU;NS;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS
1122;C1720_07_167;1720;superga;SUP;superga;A1-S2;A-S;A1;416 Bolino C. (SCU/NS);416;bolino;carlo giuseppe;SCU;NS;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS
1123;C1720_07_167;1720;superga;SUP;superga;A1-S3;A-S;A1;416 Bolino C. (SCU/NS);416;bolino;carlo giuseppe;SCU;NS;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1124;C1720_07_167;1720;superga;SUP;superga;G1-S1;G-S;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS
1125;C1720_07_167;1720;superga;SUP;superga;G1-S2;G-S;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS
1126;C1720_07_167;1720;superga;SUP;superga;G1-S3;G-S;G1;179 Giudici F. (NS/MI);179;giudici;francesco maria;NS;MI;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1127;C1720_07_167;1720;superga;SUP;superga;S1-S2;S-S;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS
1128;C1720_07_167;1720;superga;SUP;superga;S1-S3;S-S;S1;546 Tirolo G. (CM_P/NS);546;tirolo;gio batta;CM_P;NS;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1129;C1720_07_167;1720;superga;SUP;superga;S2-S3;S-S;S2;489 Giudici D. (CM_P/NS);489;giudici;domenico;CM_P;NS;S3;248 Parodi G. (CM_P/GE);248;parodi;gio batta;CM_P;GE
1130;C1720_07_169;1720;brunetta;BR;brunetta;A1-G1;A-G;A1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS;G1;527 Roccato B. (NS/NS);527;roccato;bartolomeo;NS;NS
1131;C1720_07_169;1720;brunetta;BR;brunetta;A1-S1;A-S;A1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS;S1;465 Ducca A. (CM/NS);465;ducca;antonio;CM;NS
1132;C1720_07_169;1720;brunetta;BR;brunetta;A1-S2;A-S;A1;143 Francone P. (M_F/NS);143;francone;pietro gio;M_F;NS;S2;542 Solaro G. (CM/NS);542;solaro;gio antonio;CM;NS
1133;C1720_07_169;1720;brunetta;BR;brunetta;G1-S1;G-S;G1;527 Roccato B. (NS/NS);527;roccato;bartolomeo;NS;NS;S1;465 Ducca A. (CM/NS);465;ducca;antonio;CM;NS
1134;C1720_07_169;1720;brunetta;BR;brunetta;G1-S2;G-S;G1;527 Roccato B. (NS/NS);527;roccato;bartolomeo;NS;NS;S2;542 Solaro G. (CM/NS);542;solaro;gio antonio;CM;NS
1135;C1720_07_169;1720;brunetta;BR;brunetta;S1-S2;S-S;S1;465 Ducca A. (CM/NS);465;ducca;antonio;CM;NS;S2;542 Solaro G. (CM/NS);542;solaro;gio antonio;CM;NS
1136;C1720_07_175;1720;torino;TO;torino senato;A1-G1;A-G;A1;14 Astrano G. (misuratore/TO C);14;astrano;gio antonio;misuratore;TO C;G1;139 Fontana D. (IMP/MI);139;fontana;domenico;IMP;MI
1137;C1720_07_175;1720;torino;TO;torino senato;A1-S1;A-S;A1;14 Astrano G. (misuratore/TO C);14;astrano;gio antonio;misuratore;TO C;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1138;C1720_07_175;1720;torino;TO;torino senato;G1-S1;G-S;G1;139 Fontana D. (IMP/MI);139;fontana;domenico;IMP;MI;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1139;C1720_07_178;1720;torino;TO;torino senato;A1-G1;A-G;A1;14 Astrano G. (misuratore/TO C);14;astrano;gio antonio;misuratore;TO C;G1;139 Fontana D. (IMP/MI);139;fontana;domenico;IMP;MI
1140;C1720_07_178;1720;torino;TO;torino senato;A1-S1;A-S;A1;14 Astrano G. (misuratore/TO C);14;astrano;gio antonio;misuratore;TO C;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1141;C1720_07_178;1720;torino;TO;torino senato;A1-S2;A-S;A1;14 Astrano G. (misuratore/TO C);14;astrano;gio antonio;misuratore;TO C;S2;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI
1142;C1720_07_178;1720;torino;TO;torino senato;G1-S1;G-S;G1;139 Fontana D. (IMP/MI);139;fontana;domenico;IMP;MI;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C
1143;C1720_07_178;1720;torino;TO;torino senato;G1-S2;G-S;G1;139 Fontana D. (IMP/MI);139;fontana;domenico;IMP;MI;S2;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI
1144;C1720_07_178;1720;torino;TO;torino senato;S1-S2;S-S;S1;23 Bello G. (IMP/TO C);23;bello;giacomo1;IMP;TO C;S2;369 Ugliengo C. (M_Min/BI);369;ugliengo;carlo maria;M_Min;BI
1145;C1720_07_192;1720;superga;SUP;superga;S1-S2;S-S;S1;534 Rosso F. (M_P/LU);534;rosso;francesco;M_P;LU;S2;537 Rosso S. (M_P/LU);537;rosso;simone;M_P;LU
1146;C1720_07_200;1720;torino;TO;torino senato;S1-S2;S-S;S1;474 Fontana S. (NS/NS);474;fontana;salvatore;NS;NS;S2;456 De Petri G. (NS/NS);456;de petri;gio batta;NS;NS
1147;C1720_07_206;1720;fenestrelle;FE;fenestrelle;S1-S2;S-S;S1;475 Gabet A. (NS/PI);475;gabet;antonio;NS;PI;S2;497 Maiolo G. (NS/BI);497;maiolo;giacomo;NS;BI
1148;C1720_07_207;1720;superga;SUP;superga;A1-G1;A-G;A1;468 Ferreri G. (NS/NS);468;ferreri;gio maria;NS;NS;G1;487 Giudice C. (M/MI);487;giudice;carlo;M;MI
1149;C1720_07_207;1720;superga;SUP;superga;A1-S1;A-S;A1;468 Ferreri G. (NS/NS);468;ferreri;gio maria;NS;NS;S1;512 Pagliardi L. (SCU/LU);512;pagliardi;luca;SCU;LU
1150;C1720_07_207;1720;superga;SUP;superga;A1-S2;A-S;A1;468 Ferreri G. (NS/NS);468;ferreri;gio maria;NS;NS;S2;433 Ceresoli B. (SCU/LU);433;ceresoli;bernardo;SCU;LU
1151;C1720_07_207;1720;superga;SUP;superga;A1-S3;A-S;A1;468 Ferreri G. (NS/NS);468;ferreri;gio maria;NS;NS;S3;540 Rusconi B. (SCU/LU);540;rusconi;basiglio;SCU;LU
1152;C1720_07_207;1720;superga;SUP;superga;A1-S4;A-S;A1;468 Ferreri G. (NS/NS);468;ferreri;gio maria;NS;NS;S4;515 Pelle F. (SCU/LU);515;pelle;federico;SCU;LU
1153;C1720_07_207;1720;superga;SUP;superga;G1-S1;G-S;G1;487 Giudice C. (M/MI);487;giudice;carlo;M;MI;S1;512 Pagliardi L. (SCU/LU);512;pagliardi;luca;SCU;LU
1154;C1720_07_207;1720;superga;SUP;superga;G1-S2;G-S;G1;487 Giudice C. (M/MI);487;giudice;carlo;M;MI;S2;433 Ceresoli B. (SCU/LU);433;ceresoli;bernardo;SCU;LU
1155;C1720_07_207;1720;superga;SUP;superga;G1-S3;G-S;G1;487 Giudice C. (M/MI);487;giudice;carlo;M;MI;S3;540 Rusconi B. (SCU/LU);540;rusconi;basiglio;SCU;LU
